video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,author_handle_decoded,like_count,texto_original,hashtags,mentions,emojis,texto_limpio
n8iP75gIpmw,UgyihMW-pXKI2cEDqWx4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@MrDuenderojo,UCXXh7yg5KUFIWylTiKVEFKQ,Siguen con las mismas mañas....los diputados acostumbrados a estar de gorriones....,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@MrDuenderojo,hace 2 años,1,0,False,,/@MrDuenderojo,1,Siguen con las mismas mañas....los diputados acostumbrados a estar de gorriones....,,,,seguir mismo maña diputado acostumbrar gorrión
n8iP75gIpmw,UgyisqlInC7oBNbU95Z4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ManuelEdran,UC5H8ASmMC9WrURmzeB4ySog,Lleve su lonchera...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ManuelEdran,hace 2 años,1,0,False,,/@ManuelEdran,1,Lleve su lonchera...,,,,llevar lonchera
n8iP75gIpmw,Ugyk3PqfIuDEuXyeb494AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@edgarroldan5539,UCfM3nrxtTQMY5jFx1v1J4Gg,Cabal con pisto robado c asen micos y pericos lo de productivo para el país queda muy lejos,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@edgarroldan5539,hace 1 año, ,0,False,,/@edgarroldan5539,0,Cabal con pisto robado c asen micos y pericos lo de productivo para el país queda muy lejos,,,,cabal pisto robar asar mico perico productivo país queda lejos
n8iP75gIpmw,UgykKTDDGdoiNQIuYJd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@CARLOSSTREMS51,UCp4iw5_5SmV9VGTFSNVGOmQ,"Quien no lo conoce que lo compre, este fue mano derecha y achichincle de Baldizón en LIDER. Andaban en helicoptero pagado por los financistas que iban a cobrar con creces si llegaban al poder. Este es un Dipucaco",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@CARLOSSTREMS51,hace 2 años, ,0,False,,/@CARLOSSTREMS51,0,"Quien no lo conoce que lo compre, este fue mano derecha y achichincle de Baldizón en LIDER. Andaban en helicoptero pagado por los financistas que iban a cobrar con creces si llegaban al poder. Este es un Dipucaco",,,,conocer comprar mano derecha achichincle baldizón lider andar helicoptero pagar financista ir cobrar crecer si llegar poder dipucaco
lj983NWyAQY,UgymHCpILRINq5oT_7B4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@JoseReyes-rn6sh,UCIp19h9igblA2YKfSLPDAug,"FORTALEZCAMOS A NUESTRA BELLÍSIMA GUATEMALA


GUATEMALTECOS Y GUATEMALTECAS UNIDOS


ESTAN CONMIGO?",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@JoseReyes-rn6sh,hace 6 años,14,1,False,,/@JoseReyes-rn6sh,14,"FORTALEZCAMOS A NUESTRA BELLÍSIMA GUATEMALA


GUATEMALTECOS Y GUATEMALTECAS UNIDOS


ESTAN CONMIGO?",,,,fortalecer bellísima guatemala guatemalteco guatemalteco unir estar conmigo
n8iP75gIpmw,UgymHZwhYtsW9EYkxdl4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@nestormendez6216,UCQtICyzWmhC5woCtbNgaSmg,"Nery Rodas entienda. los fondos públicos no son para pagar comida de nadie. En lo privado ok. Es para generar negocios.
En lo público paguen de su sueldo. Punto.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@nestormendez6216,hace 2 años,5,0,False,,/@nestormendez6216,5,"Nery Rodas entienda. los fondos públicos no son para pagar comida de nadie. En lo privado ok. Es para generar negocios.
En lo público paguen de su sueldo. Punto.",,,,nery roda entender fondo público pagar comida nadie privado ok generar negocio público pagar sueldo punto
n8iP75gIpmw,Ugynh0Cq17X889qHS0J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@mariasamo8637,UCwha8rxULYMVtNwZWeSkE1A,No sé si todos los del Cabal son corruptos; pero Nery Rodas es un descarado corrupto.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@mariasamo8637,hace 1 año, ,0,False,,/@mariasamo8637,0,No sé si todos los del Cabal son corruptos; pero Nery Rodas es un descarado corrupto.,,,,ser si cabal corrupto nery roda descarar corrupto
j43HgwYFKfk,UgyoRKhs1yP8oKoD3uh4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Jel.Awesh.M,UCylqlpsh8ENNM1LqgQ1KbxA,Fuera Mazarriegos,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Jel.Awesh.M,hace 4 meses, ,0,False,,/@Jel.Awesh.M,0,Fuera Mazarriegos,,,,mazarriegos
j43HgwYFKfk,UgyoglGwyV2PhIAvHdt4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@caminoseternos752,UCHbwIx9pmQuf7i-4_xO2EpA,"Excelente información, necesitaba saber y esta bastante claro... Ahora entiendo mejor 😢",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@caminoseternos752,hace 6 meses (editado), ,0,False,,/@caminoseternos752,0,"Excelente información, necesitaba saber y esta bastante claro... Ahora entiendo mejor 😢",,,😢,excelente información necesitar saber bastante claro ahora entender mejor
j43HgwYFKfk,UgyqA5EpXnBPn_uH-KB4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@RolandoCastroPérez-d7y,UCu8_3-Wg-YzNyvHYQDEscfw,Y por que no manifiestan contra toda esa mafia ante los tribunales?. Se que hay mucha suciedad en la justicia pero se debe hacer algo.,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@RolandoCastroP%C3%A9rez-d7y,hace 1 año,2,0,False,,/@RolandoCastroPérez-d7y,2,Y por que no manifiestan contra toda esa mafia ante los tribunales?. Se que hay mucha suciedad en la justicia pero se debe hacer algo.,,,,manifestar todo mafia tribunal mucho suciedad justicia debe hacer
OkXlHx0hx-8,Ugyr_-OfFbHlc9uWhg94AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@susievidal4134,UCIgoiXdIKJyUGmUoH2Lxdzg,Bueno los otros países tampoco queremos criminal es de México que los mandé a su país donde nacieron. Costa Rica lleva años aguantando gente de otros países ya no necesitamos más crimen en nuestro país.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@susievidal4134,hace 1 día,3,0,False,,/@susievidal4134,3,Bueno los otros países tampoco queremos criminal es de México que los mandé a su país donde nacieron. Costa Rica lleva años aguantando gente de otros países ya no necesitamos más crimen en nuestro país.,,,,bueno país tampoco querer criminal méxico mandar país nacer costa rico llevar año aguantar gente país necesitar crimen país
06mFNPU0aB8,UgysnIFZt6-_f2iGbid4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@edithsan7688,UCXN2s7DwTJm33xO-pNkAdaA,Buen trabajo,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@edithsan7688,hace 2 semanas, ,0,False,,/@edithsan7688,0,Buen trabajo,,,,bueno trabajo
lj983NWyAQY,UgysqnYM0p-_jyWisMJ4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@zetag,UCgLrWFdYitoP-b7-PxtUr-w,Quiero vivir en esa Guatemala :v,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@zetag,hace 7 años,405,3,False,,/@zetag,405,Quiero vivir en esa Guatemala :v,,,,querer vivir guatemala
j43HgwYFKfk,UgysslM7dkNnQ1JT7Mh4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@melvinlopez7096,UCAKuKvcbfnBD3kF5njNu-IA,Excelente información!,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@melvinlopez7096,hace 1 año, ,0,False,,/@melvinlopez7096,0,Excelente información!,,,,excelente información
n8iP75gIpmw,UgyuZ00FMdgmao7sNMx4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JuanDavila-qd7qj,UCFxE8GbokBrBsPEKM1xrOjQ,"Todo muy caro,canasta básica,transporte,y que barbaridad ,no tienen conciencia,cuántos pacientes muriendo por medicinas caras,estos diputados no tendrían que ejercer este cargo,pueblo dormido,este es un gran corrupto,vamos,une,vos, valor , todos corruptos",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@JuanDavila-qd7qj,hace 2 años (editado),10,0,False,,/@JuanDavila-qd7qj,10,"Todo muy caro,canasta básica,transporte,y que barbaridad ,no tienen conciencia,cuántos pacientes muriendo por medicinas caras,estos diputados no tendrían que ejercer este cargo,pueblo dormido,este es un gran corrupto,vamos,une,vos, valor , todos corruptos",,,,caro canasta básico transporte barbaridad conciencia cuánto paciente morir medicina cara diputado ejercer cargo pueblo dormir gran corrupto ir unir vos valor corrupto
n8iP75gIpmw,Ugyuk_4Gq9tbJjGZVRl4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@andyB5280,UCh5ESQvtzyHDhCA7XyekCFA,"Y las cosas no cambian, ellos siguen haciendo pobrecitos cómo sufren, mientras jenye de muere por la compra de medicamentos y no tienen para comprarla .",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@andyB5280,hace 2 años,3,0,False,,/@andyB5280,3,"Y las cosas no cambian, ellos siguen haciendo pobrecitos cómo sufren, mientras jenye de muere por la compra de medicamentos y no tienen para comprarla .",,,,cosa cambiar seguir hacendar pobrecitos cómo sufrir mientras jenye morir compra medicamento comprarla
is3Mk5oC19g,UgyvMO5z1LjtvyRIIxd4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@lazarobarillas3575,UCk4O-J1BhoqPmig1KLGJePA,Claro....hechor y consentidor pena por igual😮😮😮😮😮😮😮,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@lazarobarillas3575,hace 1 día, ,0,False,,/@lazarobarillas3575,0,Claro....hechor y consentidor pena por igual😮😮😮😮😮😮😮,,,😮|😮|😮|😮|😮|😮|😮,claro hechor consentidor pena igual
j43HgwYFKfk,UgyvSxtnuw9xRiNU5tl4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@AnaDiaz-re9sq,UCUoYsrx1oZnCZ0usbBJn4fA,"Ese Luis Cordón, si que es valiente el resto de consejeros son lame botas",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@AnaDiaz-re9sq,hace 1 año,1,0,False,,/@AnaDiaz-re9sq,1,"Ese Luis Cordón, si que es valiente el resto de consejeros son lame botas",,,,luis cordón si valiente resto consejero lame bota
b_Hkrkl3adA,UgyxvyPVCur3jgc_1mx4AaABAg,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@Hernandez-i1o,UCHu8x4MVkayU6VgwVKd--MQ,Asquerosos dilicuentes empresas del belzebu y Buda asqueroso gobierno chueco del Don Arévalo nada hace por la población Guatemalteca y los asquerosas y asquerosos diputados del congreso de la república,guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Hernandez-i1o,hace 7 horas,1,0,False,,/@Hernandez-i1o,1,Asquerosos dilicuentes empresas del belzebu y Buda asqueroso gobierno chueco del Don Arévalo nada hace por la población Guatemalteca y los asquerosas y asquerosos diputados del congreso de la república,,,,asqueroso dilicuentes empresa belzebu buda asqueroso gobierno chueco don arévalo hacer población guatemalteco asqueroso asqueroso diputado congreso república
n8iP75gIpmw,UgyypM6Ts6Ut_EuFcdN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@simoncreyesc7579,UC-jS_kA9w-OmpupXDx156Rg,Y pueblo muriéndose del ambre ve hijos de su mera madre,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@simoncreyesc7579,hace 2 años,2,0,False,,/@simoncreyesc7579,2,Y pueblo muriéndose del ambre ve hijos de su mera madre,,,,pueblo muriéndose ambre ve hijo merar madre
n8iP75gIpmw,Ugyyx5lXrgFXsraCIMh4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ErvinLeonardoCarreraLatín,UC9vMq1YF-e7C-VO0SHkbUTA,P..   si tengo hambre que le quitó un pedazo de ferrocarril mi...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ErvinLeonardoCarreraLat%C3%ADn,hace 2 años, ,0,False,,/@ErvinLeonardoCarreraLatín,0,P..   si tengo hambre que le quitó un pedazo de ferrocarril mi...,,,,si hambre quitar pedazo ferrocarril
yLZS3JiEBg8,UgyzKNq94Z4Y2GSth514AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@sparkvalkov,UChT7pzGytNd92Nmvi-zuWog,vine del instagram!,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@sparkvalkov,hace 2 años,1,0,False,,/@sparkvalkov,1,vine del instagram!,,,,venir instagram
n8iP75gIpmw,Ugyzgy-Lqlq6CTb4GPB4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@OdilioRodríguez-c5w,UChZknRmJkeGeQk0-mQuhDOg,Y porqué no lo hacen  en lugares más sencillos pero como todos estos son iguales solo piensan en hartarse bien por eso salen como Rodriguez arzu  a costillas del pueblo,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@OdilioRodr%C3%ADguez-c5w,hace 2 años,1,0,False,,/@OdilioRodríguez-c5w,1,Y porqué no lo hacen  en lugares más sencillos pero como todos estos son iguales solo piensan en hartarse bien por eso salen como Rodriguez arzu  a costillas del pueblo,,,,porqué hacer lugar sencillo igualar solo pensar hartarse bien salar rodriguez arzu costilla pueblo
WIUZtitfLRw,UgyzzIxBoO0_7kX1EWJ4AaABAg,Caminar en una ciudad hecha para carros,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@nicelol5241,UCOARn3hnfkB7-_Rwa8Hoqcw,"Muy cierto, mi mamá en este momento esta incapacitada de una pierna y hemos vivido lo que es caminar en aceras altas, ineptas, absurdamente pequeñas y además dañadas.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@nicelol5241,hace 1 año, ,0,False,,/@nicelol5241,0,"Muy cierto, mi mamá en este momento esta incapacitada de una pierna y hemos vivido lo que es caminar en aceras altas, ineptas, absurdamente pequeñas y además dañadas.",,,,cierto mamá momento incapacitado pierna vivir caminar acera alta inepto absurdamente pequeño además dañar
b_Hkrkl3adA,Ugz-XNtfLx0lzcoHUXN4AaABAg,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@ManuelSanchez-b8q2z,UC9Wp6vL5oCU37qC3Aj94WZA,"Que comando mierd@ mejor de todas maneras tenemos que seguir trabajando, más gasto cuando ellos tapan.",guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@ManuelSanchez-b8q2z,hace 3 horas, ,0,False,,/@ManuelSanchez-b8q2z,0,"Que comando mierd@ mejor de todas maneras tenemos que seguir trabajando, más gasto cuando ellos tapan.",,,,comando mierd mejor todo manera seguir trabajar gasto tapar
06mFNPU0aB8,Ugz158DoUO_zyZlglG14AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@carlitosramirez4739,UCIXLDYqR_syskKRJy_x9W9Q,Inglés,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@carlitosramirez4739,hace 2 semanas, ,0,False,,/@carlitosramirez4739,0,Inglés,,,,inglés
n8iP75gIpmw,Ugz1TFgP101cP3SQAW94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@belarminavillatoro6474,UCYN4wSQ1Sx4_LurxLlW7MPg,"Esas no son cosas minuciosas como dice el diputado Nery Rodas ya todos los diputados saben que les dieron orden de no gastar el dinero del pueblo para almuerzos de diputados y el w que quiere que  no nos digan nada porque son cosas como que no vale nada contarlo,si gastaron ese dinero que se los cobren a los diputados,están viendo qué hay personas muriendo de hambre y ellos bien Gracias dándose la gran vida que lo paguen con su sueldo que para eso ganan bien sin vergüenzas vividores,pues que lo paguen para ustedes es poco dos mil quetzales pero para nosotros los pobres es mucho dinero no importa que sea menor gasto pero entiendan que ya no,y si ustedes trabajan que sea en horas adecuadas y no en horas de comidas,y si usted dice que es muy poco el dinero entonces renuncien y busquen otro trabajo porque hay sueldos que ganan el mínimo y de ahí tienen que pagar todo imagínese señor por favor?",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@belarminavillatoro6474,hace 2 años, ,0,False,,/@belarminavillatoro6474,0,"Esas no son cosas minuciosas como dice el diputado Nery Rodas ya todos los diputados saben que les dieron orden de no gastar el dinero del pueblo para almuerzos de diputados y el w que quiere que  no nos digan nada porque son cosas como que no vale nada contarlo,si gastaron ese dinero que se los cobren a los diputados,están viendo qué hay personas muriendo de hambre y ellos bien Gracias dándose la gran vida que lo paguen con su sueldo que para eso ganan bien sin vergüenzas vividores,pues que lo paguen para ustedes es poco dos mil quetzales pero para nosotros los pobres es mucho dinero no importa que sea menor gasto pero entiendan que ya no,y si ustedes trabajan que sea en horas adecuadas y no en horas de comidas,y si usted dice que es muy poco el dinero entonces renuncien y busquen otro trabajo porque hay sueldos que ganan el mínimo y de ahí tienen que pagar todo imagínese señor por favor?",,,,cosa minucioso decir diputado nery roda diputado saber dar orden gastar dinero pueblo almuerzo diputado querer decir cosa vale contarlo si gastar dinero cobrar diputado ver persona morir hambre bien gracia dándose gran vida pagar sueldo ganar bien vergüenza vividor pues pagar usted dos mil quetzal pobre dinero importar menor gasto entender si usted trabajar hora adecuar hora comida si usted decir dinero entonces renunciar buscar trabajo sueldo ganar mínimo ahí pagar imagínese señor favor
yLZS3JiEBg8,Ugz1VUKAy1iuwk_x2jN4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@3762Jorge,UCTTILH6QCIxbTnEWxwRqs1g,La próxima habla de la harina de trigo.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@3762Jorge,hace 2 años, ,0,False,,/@3762Jorge,0,La próxima habla de la harina de trigo.,,,,próximo habla harina trigo
n8iP75gIpmw,Ugz1kbHjtN-jQUk3sWd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@giovannirodas4836,UC5bG9nc_JV3FsNP2KseQiYw,Nombre.... Tenía razon el loco Taracena!!!!! Los diputados siempre iban a decir q no les alcanza el salario de 25 mil. Y uno von salario mínimo tiene q ver cómo le hace para q le alcance!!! Entonces q busquen otro trabajo!!! Es el colmo plata hay lo q pasa q los políticos como el se lo gastan en hartazon!!!!😡😡😡😡,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@giovannirodas4836,hace 2 años,2,0,False,,/@giovannirodas4836,2,Nombre.... Tenía razon el loco Taracena!!!!! Los diputados siempre iban a decir q no les alcanza el salario de 25 mil. Y uno von salario mínimo tiene q ver cómo le hace para q le alcance!!! Entonces q busquen otro trabajo!!! Es el colmo plata hay lo q pasa q los políticos como el se lo gastan en hartazon!!!!😡😡😡😡,,,😡|😡|😡|😡,nombre razon loco taracena diputado siempre ir decir alcanzar salario mil von salario mínimo ver cómo hacer alcance entonces buscar trabajo colmo plata pasa político gastar hartazon
n8iP75gIpmw,Ugz200h27x5RIAnswQd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@mireyamorales6595,UCKDR0f2fu2UzWL8mBv5-BHw,"PERO ESTOS QUE ESTAN ENTREVISTANDO AL DIPUTADO NERY RODAS PORQUE 
NO LE PREGUNTARON A LA LEGISLATURA ANTERIOR TODOS LOS GASTOS  QUE HHACIAN.
 :face-blue-smiling: ASI ES LA ANTERIOR LEGISLATURA PAGABAN HASTA PORQUE IBAN AL BAÑO.
SR. RODAS..DEJE A ESTOS QUE LO ESTAN ENTREVISTANDO QUE LE PREGUNTEN
A SU MADRE.
LO QUE AFECTO EN GRANDE EL PAIS,ESOS ROBOS DE  jimmy morales / giammattei.
ALEGANDO POR UNA FACTURA DE Q.2,OOO. O,  MENOS.
  👁giammattei  ROBO MILLONES DE MILLONES Y ESTOS CORRUPTOS ENTREVISTADORES hablando de desnutricion ???  pregunten a giammattei,vive en
el pais todavia...vayan a buscarlo.
JAMAS LE HIZIERON NUNCA UNA PREGUNTA ACERCA DE LOS GASTOS QUE HACIA.
👁 toda empresa privada o gubernamental,PAGAN SUS GASTOS PARA LAS REUNIONESS
QUE LES TOCA HACER.
VAYAN A BUSCAR A allan rodriguez por ej...alvaro arzu...esos si son CORRUPTOS.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@mireyamorales6595,hace 2 años, ,0,False,,/@mireyamorales6595,0,"PERO ESTOS QUE ESTAN ENTREVISTANDO AL DIPUTADO NERY RODAS PORQUE 
NO LE PREGUNTARON A LA LEGISLATURA ANTERIOR TODOS LOS GASTOS  QUE HHACIAN.
 :face-blue-smiling: ASI ES LA ANTERIOR LEGISLATURA PAGABAN HASTA PORQUE IBAN AL BAÑO.
SR. RODAS..DEJE A ESTOS QUE LO ESTAN ENTREVISTANDO QUE LE PREGUNTEN
A SU MADRE.
LO QUE AFECTO EN GRANDE EL PAIS,ESOS ROBOS DE  jimmy morales / giammattei.
ALEGANDO POR UNA FACTURA DE Q.2,OOO. O,  MENOS.
  👁giammattei  ROBO MILLONES DE MILLONES Y ESTOS CORRUPTOS ENTREVISTADORES hablando de desnutricion ???  pregunten a giammattei,vive en
el pais todavia...vayan a buscarlo.
JAMAS LE HIZIERON NUNCA UNA PREGUNTA ACERCA DE LOS GASTOS QUE HACIA.
👁 toda empresa privada o gubernamental,PAGAN SUS GASTOS PARA LAS REUNIONESS
QUE LES TOCA HACER.
VAYAN A BUSCAR A allan rodriguez por ej...alvaro arzu...esos si son CORRUPTOS.",,,👁|👁,estar entrevistar diputado nery roda preguntar legislatura anterior gasto hhacian asi anterior legislatura pagar ir baño sr roda deje estar entrevistar preguntar madre afecto grande pais robo jimmy moral giammattei alegar factura ooo menos giammattei robo millón millón corrupto entrevistador hablar desnutricion preguntar giammattei vivar pais todavia ir buscarlo jamar hizieron nunca pregunta acercar gasto hacia todo empresa privado gubernamental pagar gasto reunioness toca hacer ir buscar allan rodriguez ej alvaro arzu si corrupto
PjmxCj-a9Hg,Ugz26waEPWK6VtsenFZ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@juandeleon9060,UCNIeXbV_mEwpa412h1aqUWw,Dios. Los cria. Y El.....los coruptos. Siempre. Van de la Mano....,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@juandeleon9060,hace 1 año,1,1,False,,/@juandeleon9060,1,Dios. Los cria. Y El.....los coruptos. Siempre. Van de la Mano....,,,,dios criar coruptos siempre ir mano
PjmxCj-a9Hg,Ugz26waEPWK6VtsenFZ4AaABAg.ALglV0O_2mtALgq1_mUSB_,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Luis-gn3fj,UCbYoNG5J3Au5BqtbXogfEFw,Ud y quienes mas😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@Luis-gn3fj,hace 1 año,1,0,False,,/@Luis-gn3fj,1,Ud y quienes mas😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,,,😂|😂|😂|😂|😂|😂|😂|😂|😂|😂|😂|😂|😂|😂|😂|😂|😂|😂,ud mas
n8iP75gIpmw,Ugz2Y0LOPaJfoV8R01d4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@monkchapin,UCl0ekS9Tt0jJGtOEM18S63w,paaajaaaasss,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@monkchapin,hace 2 años, ,0,False,,/@monkchapin,0,paaajaaaasss,,,,paaajaaaasss
PjmxCj-a9Hg,Ugz5OziU6YjREVjZJUZ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@DennisseLopetegi,UCVQf0tzL7xRzFJsABVVULpg,El estado de Colombia fue el verdugo de Uribe.. cuando sienten q alguien les enfrenta con la verdad se acobardan.. igual pasa con el ejecutivo de Guatemala.. bueno en fin arevalo es compadre de petro.  0igo a este presidente y solo mentiras salen de du bocata..  HDP,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@DennisseLopetegi,hace 1 año, ,0,False,,/@DennisseLopetegi,0,El estado de Colombia fue el verdugo de Uribe.. cuando sienten q alguien les enfrenta con la verdad se acobardan.. igual pasa con el ejecutivo de Guatemala.. bueno en fin arevalo es compadre de petro.  0igo a este presidente y solo mentiras salen de du bocata..  HDP,,,,colombia verdugo uribe sentar alguien enfrentar verdad acobardar igual pasa ejecutivo guatemala bueno fin arevalo compadre petro 0igo presidente solo mentira salar du bocata hdp
